id,symbol,name,current_price,market_cap,total_volume,high_24h,low_24h,price_change_percentage_24h
tsuki,tsuki,Tsuki,0.00135904,1297686.0,6708.75,0.0015231,0.00135923,-10.43197
vtrading,vtrading,Vtrading,0.0012966,1296597.0,11180.02,0.00129847,0.00129607,-0.0397
wigl,wigl,Wigl,0.073874,1296419.0,6699.44,0.075953,0.07274,-2.67032
switcheo,swth,Carbon Protocol,0.00075323,1296074.0,990.52,0.00077088,0.00074297,-2.28997
obortech,obot,Obortech,0.00655803,1295211.0,0.970732,0.00678503,0.00645941,-3.34555
panda-academy,panda,Panda Academy,0.00128552,1292444.0,34810.0,0.00145344,0.00128167,-7.68545
docs-insight-tatsu,sn84,Docs-Insights (Taτsu),0.78522,1291821.0,2297.88,0.818787,0.775495,-2.66174
pepe-krc20,$pepe,Pepe KRC20,4.5e-05,1291478.0,11.0,,,
based-chad,chad,Based Chad,1.858e-05,1291274.0,11772.18,1.998e-05,1.815e-05,-6.90744
miaocoin,miao,MIAOCoin,0.00129231,1291130.0,34364.0,0.00131097,0.00116198,0.42835
leopold,leo,LEO,0.000135,1290789.0,9472.56,0.00014402,0.00012854,1.09893
v-systems,vsys,V.SYSTEMS,0.00037504,1290714.0,91236.0,0.00040468,0.00037147,-7.32473
pandacoin,pnd,Pandacoin,3.615e-05,1290464.0,2.52,3.615e-05,2.382e-05,51.73694
trencher-broadcasting-company,tbc,Trencher Broadcasting Company,0.00127293,1288214.0,72797.0,0.00148561,0.00113265,-2.67333
haven1-bridged-wrapped-eth,heth,Haven1 Bridged Wrapped ETH,3913.74,1285937.0,112397.0,4059.38,3885.0,-3.58568
wolfi-2,wolfi,WOLFI,0.00012771,1287912.0,38996.0,0.00017049,0.00012769,-25.01066
dickstrategy,dickstr,DickStrategy,0.00128231,1283724.0,79862.0,0.00143339,0.00123032,-7.6477
totakeke,totakeke,Totakeke,0.00128254,1283163.0,116032.0,0.00136255,0.0008973,27.18629
uomi,uomi,UOMI,0.00293332,1283038.0,2603.49,0.00300085,0.00293173,-1.8272
whales-market,whales,Whales Market,0.0490891,1282745.0,12419.72,0.051171,0.04861015,-3.87272
star,star,Star,0.00450765,1281350.0,36804.0,0.00483191,0.00423423,-3.29258
oni-token,oni,ONINO,0.03245822,1280626.0,106988.0,0.0329837,0.03179421,0.53134
brian,brian,Brian,0.00131444,1280278.0,9919.35,0.00148055,0.00130972,-11.03646
bear-in-bathrobe,bib,Bear In Bathrobe,0.00127796,1277955.0,754.98,,,
tsotchke,tsotchke,Tsotchke,0.00135037,1277954.0,28629.0,0.00147928,0.00134914,-8.12268
omax-token,omax,Omax,0.00014188,1276936.0,217245.0,0.00014238,0.00012972,5.47698
tac-bridged-ton-tac,ton,TAC Bridged TON (TAC),2.68,1275207.0,3591.81,2.79,2.67,-3.82263
alliance-games,coa,Alliance Games,0.00346966,1273860.0,1162802.0,0.003817,0.00332878,-4.26211
axol,axol,AXOL,0.00126617,1273147.0,29337.0,0.00136744,0.00120065,-3.34773
sploots-by-virtuals,sploot,Sploots by Virtuals,0.00126992,1270293.0,10589.55,0.00130188,0.00117283,7.82049
tokero-levelup-token,tokero,TOKERO,0.01103238,1269538.0,4209.26,0.01283192,0.01021708,-9.68335
for-sale,sn47,For Sale,0.520878,1269483.0,73886.0,0.536976,0.509247,-0.714
sensi,sensi,Sensi,0.00528984,1269029.0,96.32,0.00565707,0.00529528,-4.92579
azuro-protocol,azur,Azuro Protocol,0.00557092,1268120.0,57171.0,0.00568572,0.00555853,-1.75053
piratecash,pirate,PirateCash,0.01911988,1268080.0,64845.0,0.01933761,0.01908642,-0.78903
whatthefreg,wtf,WhatTheFreg,0.00127006,1267803.0,22.66,0.00165323,0.00124492,-22.16611
ion,ion,Ion,59.43,1265977.0,398.86,63.03,59.04,-4.27097
punk-2,punk,PunkCity,0.02994529,1265400.0,458.89,0.03128262,0.0298824,-3.22826
stupidcoin-2,stupid,StupidCoin,0.00127131,1265219.0,526106.0,0.00149916,0.00125216,-15.19851
lamina1,l1,Lamina1,0.00784367,1263615.0,58439.0,0.00789748,0.00780897,0.33026
the-swarm,swarm,The SWARM,0.00243535,1260626.0,33186.0,0.0029073,0.00241489,-15.62596
zkswap-finance,zf,zkSwap Finance,0.00216455,1260307.0,115060.0,0.00227697,0.00214628,-4.64719
wells-fargo-ondo-tokenized-stock,wfcon,Wells Fargo (Ondo Tokenized Stock),85.57,1259906.0,19982.9,85.58,83.92,1.23925
internet-token-2,int,Internet Token,0.00330865,1259266.0,1986.57,0.00340933,0.00325647,-1.24018
equinix-ondo-tokenized-stock,eqixon,Equinix (Ondo Tokenized Stock),788.37,1258020.0,292.87,806.03,783.46,-0.18109
wassie,wassie,WASSIE,1.83e-06,1256285.0,3820.27,1.94e-06,1.82e-06,-5.26293
kizuna,kizuna,Kizuna,1.307e-09,1256195.0,50690.0,1.616e-09,1.299e-09,-17.83518
neoxa,neox,Neoxa,0.00014377,1254651.0,12250.66,0.00014653,0.00013763,-0.89231
blurt,blurt,Blurt,0.00212475,1254454.0,2424.66,0.00219062,0.00207269,-2.95378
swasticoin,yzy,Swasticoin,0.00125322,1253220.0,563092.0,0.00139534,0.00124772,-8.54588
onedex,one,OneFinity,0.04922862,1252973.0,2246.55,0.051586,0.04875525,-4.57066
selfiedogcoin,selfie,SelfieDogCoin,0.00124476,1252879.0,48436.0,0.00130337,0.00122615,-0.10909
ithaca-protocol,ithaca,Ithaca Protocol,0.00733168,1252201.0,130181.0,0.00803911,0.00732957,-7.75157
bitcore,btx,BitCore,0.063169,1251759.0,10.75,0.068121,0.063075,-7.23138
stargate-bridged-usdt-flare-network,usdt,Stargate Bridged USDT (Flare Network),0.999306,1251403.0,127992.0,1.008,0.988083,0.10747
global-coin-research,gcr,Global Coin Research,0.125106,1251062.0,932.12,0.125106,0.125106,3e-05
d-a-i-wo,daiwo,D.A.I.Wo,1.25,1250575.0,325435.0,1.25,1.25,0.1155
microvisionchain,space,MicrovisionChain,0.19058,1249829.0,15262.38,0.220965,0.189349,-9.24564
locked-money,lmy,Locked Money,0.00126196,1249766.0,18421.32,0.00134114,0.0012436,-5.20962
kenshi-2,kns,Kenshi,0.00145411,1249198.0,1031.31,0.00151318,0.0014427,-3.88945
stake-dao-fxn,sdfxn,Stake DAO FXN,59.73,1249004.0,13730.93,62.25,57.53,0.55893
liquiddriver,lqdr,LiquidDriver,0.122466,1247626.0,1098.91,0.129594,0.119934,1.7579
perry,perry,Perry,0.00124725,1246775.0,297021.0,0.00135632,0.00121687,-4.74174
uptop,uptop,UpTop,0.00593465,1245950.0,97715.0,0.0062316,0.00571243,-3.28705
mixie,mixie,Mixie,0.00352937,1245275.0,375.06,,,
any-inu,ai,Any Inu,2.95e-06,1242342.0,127160.0,3.27e-06,2.94e-06,-4.73615
merit-circle,mc,Merit Circle,0.10414,1239946.0,179.14,0.106748,0.102159,-2.32719
etherfuse-ustry,ustry,Etherfuse USTRY,1.036,1239700.0,3.69,1.062,1.03,-0.3046
antfarm-token,atf,Antfarm Token,0.136655,1238771.0,1322.07,0.143024,0.136503,-4.03153
nvidia-tokenized-stock-defichain,dnvda,Nvidia Tokenized Stock Defichain,10.17,1237850.0,13.75,10.17,10.17,0.0
fomo-3,fomo,FOMO,1.238e-05,1237716.0,96102.0,1.288e-05,1.112e-05,-3.29319
tetsuo-coin,tetsuo,Tetsuo Coin,0.00123569,1235689.0,150468.0,0.00131051,0.00024288,-5.70915
decentral-games,dg,Decentral Games,0.00132325,1235628.0,48.0,0.00133577,0.00115387,-0.67952
superseed,supr,Superseed,0.00175155,1234153.0,15424.45,0.00194643,0.00174748,-9.77828
pog-digital,pogs,Pog Coin,0.00061624,1232487.0,13.7,,,
lumoz,moz,Lumoz,0.00085142,1232411.0,61223.0,0.00085153,0.00081513,0.31504
paladin,pal,Paladin,0.063671,1231803.0,1468.67,0.065889,0.062351,-1.20622
unicorn-3,uwu,Unicorn,7.681e-05,1230102.0,144912.0,7.868e-05,7.485e-05,-0.19594
terraport,terra,Terraport,0.0048498,1229099.0,26597.0,0.00521487,0.0044539,-5.86471
chasm-ai,cai,Chasm,0.01226125,1227696.0,100057.0,0.01880355,0.01224397,-34.25876
desk,desk,DESK,0.00132817,1227248.0,82642.0,0.00375435,0.00123023,-25.42433
wrapped-usdm,wusdm,Wrapped USDM,1.083,1226707.0,1874.29,1.092,1.068,0.23069
juicebox,jbx,Juicebox,0.00066504,1226476.0,689.02,0.00071122,0.0006544,-6.49334
fartgirl,fartgirl,FARTGIRL,0.00122043,1226325.0,24369.0,0.00127313,0.00103604,-4.13904
paypal-ondo-tokenized-stock,pyplon,PayPal (Ondo Tokenized Stock),66.84,1225739.0,399.01,67.9,66.29,-1.55314
loki-network,oxen,Oxen,0.01739379,1224511.0,1077.65,,,
lockchain,loc,LockTrip,0.074146,1224215.0,59.26,0.074914,0.07297,-0.44655
spinning-cat,oiiaoiia,Spinning Cat,0.00122434,1224086.0,42109.0,0.00133342,0.00111312,5.40952
ghiblicz,ghibli,GhibliCZ,0.00140095,1223167.0,100941.0,0.00142544,0.00128696,2.44048
kolin-2,kolin,Kolin,0.00122297,1222917.0,12255.79,0.00135025,0.00122385,-7.87887
marvell-technology-ondo-tokenized-stock,mrvlon,Marvell Technology (Ondo Tokenized Stock),82.08,1222802.0,635.87,84.34,76.93,4.06338
forty-two-dao-token,ftd,Forty Two DAO Token,0.075943,1222682.0,4992.31,0.084249,0.073017,-0.61443
velaspad,vlxpad,VelasPad,0.00282103,1221642.0,89.53,0.00298813,0.00279985,-4.32903
lisk-bridged-usdc,usdc.e,Lisk Bridged USDC (Lisk),0.998747,1221573.0,35723.0,1.0,0.997965,0.07835
that,that,THAT,0.00146679,1219931.0,2268.53,0.00147622,0.00146065,0.3143
janitor,janitor,Janitor,0.00135201,1218821.0,191203.0,0.00141417,0.00123156,-0.83437
soul-graph,grph,Soul Graph,0.0012184,1218775.0,26917.0,0.00133599,0.00118712,-8.80227
accenture-ondo-tokenized-stock,acnon,Accenture (Ondo Tokenized Stock),233.38,1218415.0,186870.0,242.88,229.29,-1.79672
sybtc,sybtc,Symbiosis SyBTC,108859.0,1216676.0,585513.0,111813.0,108410.0,-2.18557
lyra-3,lyra,LYRA,0.00121064,1214470.0,6747.53,0.00133763,0.00120683,-9.42006
eliza,eliza,Eliza,0.00121405,1214046.0,187005.0,0.00132109,0.00121432,-7.89241
sonic-bridged-usdt-sonic,usdt,Sonic Bridged USDT (Sonic),1.0,1214017.0,650893.0,1.0,0.999707,0.0196
meme-ssi,meme.ssi,MEME.ssi,0.548529,1213658.0,270624.0,0.570973,0.548529,-3.62983
bemo,bmton,Bemo,2.67,1212531.0,612.69,2.79,2.66,-3.66681
gains,gains,Gains,0.02163365,1211707.0,58152.0,0.02295198,0.02100838,-5.74384
boeing-ondo-tokenized-stock,baon,Boeing (Ondo Tokenized Stock),214.93,1211677.0,28452.0,216.39,212.98,-0.44093
connect-financial,cnfi,Connect Financial,0.04841004,1210841.0,501.19,0.04913322,0.04273783,5.44385
creator-2,sn98,Creator,1.012,1209828.0,9010.71,1.055,1.004,-2.13962
witnet,wit,Witnet,0.00090742,1209522.0,100535.0,0.00089156,0.00084607,6.99951
home3,hts,Home3,0.01467694,1208844.0,8675.29,0.01543341,0.01443243,-2.33045
real-estate-crypto-crowfunding,recc,Real Estate Crypto Crowfunding,0.00135424,1208682.0,70523.0,0.00161796,0.00125418,-14.83764
pussy-financial,pussy,Pussy Financial,5.53e-06,1208588.0,526.91,5.7e-06,5.41e-06,-2.91319
doordash-ondo-tokenized-stock,dashon,DoorDash (Ondo Tokenized Stock),260.28,1208452.0,47092.0,262.67,256.84,-0.4414
metafox,fox,Metafox,0.00012074,1208027.0,33692.0,0.00013833,0.00012059,-5.37492
polygon-hermez-bridged-usdt-polygon-zkevm,usdt,Polygon Hermez Bridged USDT (Polygon zkEVM),1.002,1207594.0,13715.25,1.005,0.996477,0.20278
layerzero-bridged-usdt-etherlink,usdt,Bridged USDT (Etherlink),1.0,1205195.0,27528.0,1.0,0.999775,0.02385
belt,belt,Belt,0.059604,1204366.0,50.29,0.063223,0.059563,-4.25007
maple,mpl,Maple,0.685628,1198538.0,133437.0,0.686901,0.682396,-0.09263
superreturn-ssuperusd,ssuperusd,SuperReturn sSuperUSD,1.03,1197279.0,11285.09,1.063,1.018,-0.47865
dolr-ai,dolr,DOLR AI,0.00183512,1196618.0,38.43,0.00190027,0.00181913,-2.16473
buttcoin-4,buttcoin,Buttcoin,0.00119637,1196250.0,364258.0,0.0012919,0.00118949,-5.34776
ridotto,rdt,Ridotto,0.00379696,1195124.0,70880.0,0.00400453,0.00379501,-4.88963
tronpad,tronpad,TRONPAD,0.00155709,1191507.0,4.03,0.00165492,0.00155189,-4.27554
per-project,per,PER Project,0.00198842,1190992.0,138.73,0.00206986,0.00197517,-2.83964
beam-bridged-usdc-beam,usdc,Beam Bridged USDC (Beam),0.9977,1189840.0,150159.0,1.01,0.991919,-0.07197
0xmonk,monk,0xMonk by Virtuals,0.00118627,1189426.0,3474.85,0.00131561,0.0011653,-8.59533
zap,zap,Zap,0.00258366,1188482.0,10.58,0.0027005,0.00143427,-4.32679
orc,orc,ORC,0.00118021,1187023.0,10264.59,0.00128023,0.00117958,-5.68605
fud-the-pug,fud,Fud the Pug,2.063e-08,1186237.0,12293.31,2.2621e-08,2.063e-08,-8.77904
bunkercoin,bunker,BunkerCoin,0.00118344,1186204.0,162652.0,0.00121845,0.00116571,-2.77722
everid,id,Everest,0.01015083,1185337.0,1790.78,0.01050511,0.00986873,-3.37238
whine-coin,whine,Whine Coin,1.317e-05,1185050.0,10.96,,,
just-memecoin,memecoin,just memecoin,0.00118875,1184084.0,196669.0,0.00129734,0.0011335,-2.92921
spheroid-universe,sph,Spheroid Universe,0.00044819,1183750.0,38.88,0.00045833,0.00043639,-2.04626
tenge-tenge,tenge,TENGE TENGE,0.00118788,1182902.0,1106625.0,0.00183483,0.00065192,44.56971
starslax,sslx,StarSlax,0.0004267,1182002.0,156133.0,0.00045227,0.0004267,-4.83898
xana,xeta,XANA,0.00023998,1181670.0,21640.0,0.00025235,0.00023296,-4.12709
litecoin-cash,lcc,Litecoin Cash,0.00144351,1179918.0,10.14,0.00253231,0.0010875,-42.99207
octo-gaming,otk,Octokn,0.00229317,1179257.0,34875.0,0.00254788,0.00226122,-9.65339
in-the-meme-time,itmt,In The MEME Time,0.0011704,1177264.0,15661.16,0.00125491,0.00107811,1.58022
defive,five,DeFive,0.00101455,1177241.0,15128.9,0.00106753,0.00097398,-1.70712
spacecatch,catch,SpaceCatch,0.02313115,1176400.0,56515.0,0.02414516,0.02265009,1.34856
sentio-protocol,sen,Sentio AI,0.01175755,1175948.0,288550.0,0.01419834,0.01093549,-16.1595
gm-ai,gm,GM.AI,0.00335613,1174646.0,4.59,0.00342425,0.00328585,-1.93018
nomnom,nomnom,nomnom,0.00115775,1174347.0,44669.0,0.00122931,0.00115511,-4.49695
futu-holdings-ondo-tokenized-stock,futuon,Futu Holdings (Ondo Tokenized Stock),175.3,1174211.0,29676.0,183.61,172.94,-1.4756
areon-network,area,Areum,0.00993733,1174209.0,5127.5,0.01085403,0.00825844,9.92445
gasspas,gass,Gasspas,2.789e-09,1173168.0,252171.0,3.025e-09,2.67e-09,-7.43032
urolithin-a,$uro,Urolithin A,0.00117281,1172459.0,518490.0,0.00126861,0.00117056,-6.93888
kittenswap,kitten,Kittenswap,0.00430532,1169692.0,15642.29,0.00472943,0.00423459,-6.94445
z,z,Z,0.00118362,1169160.0,382722.0,0.00132307,0.00059939,61.30545
synesis-one,sns,Synesis One,0.00145704,1167428.0,892043.0,0.00156114,0.00145193,-5.94913
avinoc,avinoc,AVINOC,0.0069891,1167310.0,2607.79,0.00699106,0.00463487,40.63555
rage-guy,rageguy,Rage Guy,0.00116638,1166189.0,165857.0,0.00143881,0.00070064,36.085
heliswap-bridged-usdc-hts,usdc[hts],Bridged USDC (Hashport),0.999606,1164402.0,48353.0,1.008,0.997368,-0.117
flock-off,sn96,FLock OFF,0.704569,1163515.0,3643.92,0.732417,0.696399,-2.17173
teddy-bear-2,teddy,Teddy Bear,0.00116152,1161517.0,498.32,0.00121112,0.0011312,-3.36235
suiai,suai,SuiAI,0.00116125,1161246.0,74616.0,0.0012266,0.00108048,0.25069
uptober,uptober,UPTOBER,0.00118554,1158400.0,1171521.0,0.00132385,0.00083602,8.63844
dypius,dyp,Dypius,0.0062606,1157735.0,280578.0,0.00629665,0.0060343,3.49593
ora-coin,ora,ORA Coin,0.02159729,1157687.0,969.59,0.02247516,0.01947667,1.50029
vee,vee,VEE,0.00018579,1157498.0,20703.0,0.00018908,0.00018526,-1.67761
torum,xtm,Torum,0.00548795,1157378.0,36798.0,0.00554547,0.00535893,-0.21536
chipotle-ondo-tokenized-stock,cmgon,Chipotle (Ondo Tokenized Stock),39.24,1156810.0,350.0,39.52,38.99,-0.66009
hyperstable,ush,Hyperstable USD,0.993304,1156553.0,2930765.0,1.023,0.967344,-0.20811
wormhole-bridged-usdc-fantom,usdc,Wormhole Bridged USDC (Fantom),0.816304,1155572.0,7878.86,0.820088,0.657242,19.11736
avc,avc,AVC,0.00032949,1155058.0,173332.0,0.00033364,0.00027193,14.41828
grippy,grippy,GRIPPY,0.00115325,1154227.0,69877.0,0.00131806,0.00097887,13.78319
celer-bridged-usdc-conflux,usdc,Celer Bridged USDC (Conflux),0.997487,1153750.0,44133.0,1.003,0.996553,-0.20861
us-degen-index-6900,dxy,US Degen Index 6900,0.00115,1149995.0,4830.36,0.00122688,0.00113326,-6.26399
groyper,groyper,Groyper,0.01233461,1149845.0,22042.0,0.01293609,0.01114634,-3.66594
waneth,waneth,wanETH,3867.09,1149001.0,12300.53,4005.86,3827.49,-3.08555
globiance-exchange,gbex,Globiance Exchange,3.117e-09,1147784.0,61.09,3.501e-09,2.665e-09,16.95851
asx-capital,asx,ASX Capital,0.155039,1146968.0,2762.96,0.162035,0.1547,-3.3412
all-your-base-2,ayb,All Your Base,5.74899e-07,1146440.0,1647.56,5.96389e-07,5.34219e-07,2.53444
mastercard-ondo-tokenized-stock,maon,Mastercard (Ondo Tokenized Stock),569.61,1143063.0,168513.0,571.48,564.26,-0.32778
killer-bean-2,bean,Bean Coin,0.0012713,1142903.0,10979.83,0.0015058,0.00123451,-15.31173
open-meta-city,omz,Open Meta City,0.03903693,1140594.0,70455.0,,,
valhalla-index,odin,Odin Liquidity Network,0.0060758,1139919.0,18628.18,0.00620232,0.00589722,-1.98315
circuits-of-value,coval,Circuits of Value,0.00063672,1136449.0,24730.0,0.00066045,0.00063053,0.96213
sperax-usd,usds,Sperax USD,0.998934,1135772.0,153452.0,1.015,0.993419,0.01081
abstract-bridged-usdt-abstract,usdt,Abstract Bridged USDT (Abstract),0.997875,1135523.0,830942.0,1.006,0.980435,-0.09804
genopets,gene,Genopets,0.01352943,1135253.0,1211.44,0.01403122,0.01345231,-3.55834
super-micro-computer-ondo-tokenized-stock,smcion,Super Micro Computer (Ondo Tokenized Stock),45.39,1133293.0,52647.0,47.16,44.46,-1.0608
sultanoshi,stoshi,Sultanoshi,0.112301,1131912.0,218878.0,0.194492,0.109275,-18.97404
ethos,vgx,VGX Token,0.00123619,1131201.0,176261.0,0.00138005,0.00121775,-10.16382
comput3,com,Comput3,0.00188638,1130383.0,72442.0,0.002046,0.00188618,-8.54442
latina-language-model,llm,Latina Language Model,0.00113598,1130291.0,233297.0,0.00123345,0.00094277,-7.90166
solvex-network,solvex,Solvex Network,0.02861319,1130230.0,9147.35,0.02960293,0.02824332,-3.34338
ai-rocket-by-virtuals,rocket,AI ROCKET by Virtuals,0.00137945,1129888.0,60888.0,0.00136537,0.00100157,24.3301
convertible-jpy-token,cjpy,Convertible JPY Token,0.00531788,1129728.0,25856.0,0.00539748,0.00502572,2.7569
fusaka,fusaka,Fusaka,2.68e-06,1128546.0,42896.0,2.88e-06,2.3e-06,4.30829
mubarakah,mubarakah,Mubarakah,0.00112794,1127902.0,59363.0,0.00119126,0.00111025,-3.90931
noisegpt,enqai,enqAI,0.00113701,1126503.0,85038.0,0.00116645,0.00094346,-1.64005
bscpad,bscpad,BSCPAD,0.01417421,1125232.0,24507.0,0.01522812,0.0143176,-6.83178
wanusdt,wanusdt,Bridged Tether (Wanchain),1.001,1124027.0,36685.0,1.006,0.994555,0.2601
shikoku,shik,Shikoku,1.185e-09,1121550.0,298.44,1.217e-09,1.16e-09,-2.58034
pkt,pkt,PKT,0.00030578,1120958.0,318.97,0.00031742,0.0003002,-3.17956
suncat,suncat,Suncat,0.00112047,1120501.0,2187805.0,0.00113039,0.0010605,1.15977
dith-s-cat,cyclops,DITH'S CAT,0.00112867,1120379.0,53623.0,0.00121275,0.00094731,7.25989
woman-yelling-at-cat,wyac,Woman Yelling At Cat,0.00112475,1120032.0,10292.21,0.00124422,0.00111802,-3.49083
ucx,ucx,UCX,0.02499128,1118783.0,59534.0,0.02535383,0.02492662,-1.32065
airian,air,AIRian,0.00748509,1118633.0,32182.0,0.00913197,0.00527409,13.90027
swarm-3,sn124,Swarm,1.075,1118406.0,71449.0,1.22,1.069,-6.67076
xpowermine-com-apow-2,apow,XPowermine.com APOW,1.11,1118244.0,11.3,1.24,1.11,-10.63064
defi-tiger,dtg,Defi Tiger,3.127e-09,1117501.0,4496.14,3.938e-09,3.137e-09,-20.39775
wanusdc,wanusdc,Bridged USD Coin (Wanchain),0.994147,1117053.0,11765.59,1.006,0.991831,-0.13864
udao,udao,UDAO,0.117685,1116013.0,126991.0,0.118518,0.116716,0.65258
reinforced-ai,sn92,ReinforcedAI,0.588294,1115978.0,18060.36,0.610651,0.581319,-2.1112
skynity-skydust,sdt,SkyNity SkyDust,0.058905,1115735.0,2.17,0.058916,0.058759,0.24622
hydra-3,hydra,HYDRA,1.3744e-07,1115505.0,8298.04,1.45501e-07,1.31638e-07,-1.33257
forward,forward,Forward,0.0002216,1114249.0,136386.0,0.0002285,0.00022102,-2.47183
solmail,mail,SolMail,0.00111124,1112061.0,10457.91,0.00136481,0.00110635,-18.50888
standard-trust-assurance-community,staco,Standard Trust Assurance Community,0.01110277,1110277.0,480.59,,,
bifrost-voucher-manta,vmanta,Bifrost Voucher MANTA,0.23855,1109644.0,2066.99,0.437207,0.235507,-4.34319
treble,treb,Treble,0.112127,1109233.0,39197.0,0.120443,0.103499,-6.63706
vesper-finance,vsp,Vesper Finance,0.130019,1107323.0,3207.49,0.135566,0.1216,-3.18088
aircoin-4,aircoin,Aircoin,0.00110873,1107067.0,34153.0,0.00121073,0.00109338,-7.63308
aos-2,sn79,τaos,0.503405,1105710.0,658.51,0.524482,0.498576,-2.44125
adapad,adapad,ADAPad,0.00297253,1105219.0,18145.59,0.00298007,0.00295725,0.47016
normie-2,normie,NORMIE,0.00113332,1104884.0,5288.61,0.00121104,0.00112145,-6.41755
end,end,END,0.00917778,1104884.0,368.59,0.00951639,0.00905286,-3.55812
audit,audit,Audit,0.01105244,1103869.0,25.89,0.01176133,0.01100494,-6.02728
idrx,idrx,IDRX,5.955e-05,1103753.0,102702.0,5.966e-05,5.927e-05,-0.11548
karum,karum,Karum,0.074867,1103466.0,28501.0,0.081521,0.061461,6.46021
sympson-ai,$symp,Sympson by Virtuals,0.00110044,1103266.0,14263.61,0.00114634,0.00096379,-3.50948
sphynx-labs-bae5b42e-5e37-4607-8691-b56d3a5f344c,sphynx,Sphynx Labs,0.00073624,1102625.0,121.75,0.00078783,0.0006574,-4.38937
kittekoin,koin,Kittekoin,0.00196435,1102509.0,480.91,,,
hot-cherry,cherry,Hot Cherry,1.101e-05,1102060.0,14520.49,1.112e-05,9.63e-06,2.69296
devin-on-solana,devin,Devin,0.00110196,1101403.0,27046.0,0.00111482,0.00100769,-1.15364
depin,depin,DEPIN,0.00114156,1099852.0,3527.48,0.00225555,0.00105058,8.64832
storm,stmx,StormX,9.991e-05,1098984.0,124510.0,0.00010354,9.641e-05,-1.00473
nummus-aeternitas,nummus,Nummus Aeternitas,0.01092531,1098025.0,119781.0,0.01765312,0.00929321,-28.56792
xvgbase,xvgbase,XVGBASE,0.00011033,1097663.0,557.07,0.00011976,0.0001103,-6.41729
bepro-network,bepro,Bepro,0.00010984,1097317.0,69551.0,0.00011619,0.00010814,-5.32111
chappyz,chapz,Chappyz,0.00014014,1097276.0,33560.0,0.00017034,0.00013719,-17.62979
primefi,prfi,Prime Numbers Labs,0.094983,1096318.0,2988.58,0.099971,0.090916,-3.88739
fan-token,fan,Film.io,0.00039304,1096043.0,147.71,0.00040071,0.00039281,-1.90642
lens,lens,LENS,0.00110134,1095002.0,65278.0,0.00136637,0.00105648,-19.39681
whyyoutouzhele,li,Whyyoutouzhele,0.00108878,1094928.0,1456.93,0.00113891,0.00107634,-3.34777
sommelier,somm,Sommelier,0.00296875,1092849.0,698.1,0.00307697,0.00271726,-2.82071
stability-world-ai,aiw,Stability World AI,0.00245145,1092303.0,43666.0,0.00253639,0.00241361,-2.04626
dexlab-3,xlab,Dexlab,3.09e-06,1091757.0,1675573.0,3.11e-06,2.46e-06,16.96462
typeai,type,TypeAI,0.114876,1091501.0,1056.74,0.119837,0.114637,-3.56903
docker,dockerzxbt,Docker,0.00112205,1090790.0,10526.56,0.00119255,0.00104469,0.83279
nekocoin-2,((=ↀωↀ=)),Nekocoin,0.00058641,1089650.0,241.21,0.0006296,0.00057302,-4.9819
vericore,sn70,Vericore,0.43003,1088469.0,10250.9,0.448396,0.427262,-3.13312
jarvis-2,jarvis,Jarvis,0.02585657,1086399.0,375.96,0.02621582,0.0258397,-1.33547
peng,peng,Peng,0.01083225,1084856.0,47862.0,0.01133626,0.01082118,-4.42094
infrax,infra,infraX,1.085,1084523.0,3151.01,1.11,1.049,-2.69247
amd-ondo-tokenized-stock,amdon,AMD (Ondo Tokenized Stock),158.98,1083668.0,59723.0,161.42,156.36,-0.2294
clever-token,clev,CLever,7.48,1083409.0,373.76,7.72,7.37,-3.05918
sora-validator-token,val,Sora Validator,0.02116722,1083030.0,49945.0,0.02124171,0.01845447,0.16941
million,mm,Million,1.081,1081387.0,893.57,1.099,0.982327,4.6904
gamezone,gzone,GameZone,0.00257167,1079308.0,17501.19,0.00282842,0.00256749,-8.81046
xmeme,xmeme,XMEME,1.076e-05,1078736.0,529.24,1.203e-05,1.079e-05,-7.61379
concentrator,ctr,Concentrator,0.981791,1078453.0,3687.36,1.026,0.97488,-4.1641
